,thread_count,queue_size,iat_scale,machine,tag,workload,t1_size_mb,t2_size_mb,it,status
1104,16,128,1,c220g1,cl_hdd_0_26,w03,2000,20000,0,-1
1105,16,128,1,c220g1,cl_hdd_0_26,w03,2000,20000,1,-1
1106,16,128,1,c220g1,cl_hdd_0_26,w03,2000,20000,2,-1
1107,16,128,1,c220g1,cl_hdd_0_26,w03,4000,0,0,32104641
1108,16,128,1,c220g1,cl_hdd_0_26,w03,4000,0,1,49236084
1109,16,128,1,c220g1,cl_hdd_0_26,w03,4000,0,2,32123097
1110,16,128,1,c220g1,cl_hdd_0_26,w03,4000,1000,0,-1
1111,16,128,1,c220g1,cl_hdd_0_26,w03,4000,1000,1,-1
1112,16,128,1,c220g1,cl_hdd_0_26,w03,4000,1000,2,-1
1113,16,128,1,c220g1,cl_hdd_0_26,w03,4000,2000,0,-1
1114,16,128,1,c220g1,cl_hdd_0_26,w03,4000,2000,1,-1
1115,16,128,1,c220g1,cl_hdd_0_26,w03,4000,2000,2,-1
1116,16,128,1,c220g1,cl_hdd_0_26,w03,4000,3000,0,-1
1117,16,128,1,c220g1,cl_hdd_0_26,w03,4000,3000,1,-1
1118,16,128,1,c220g1,cl_hdd_0_26,w03,4000,3000,2,-1
1119,16,128,1,c220g1,cl_hdd_0_26,w03,4000,4000,0,-1
1120,16,128,1,c220g1,cl_hdd_0_26,w03,4000,4000,1,-1
1121,16,128,1,c220g1,cl_hdd_0_26,w03,4000,4000,2,-1
1122,16,128,1,c220g1,cl_hdd_0_26,w03,4000,5000,0,-1
1123,16,128,1,c220g1,cl_hdd_0_26,w03,4000,5000,1,-1
1124,16,128,1,c220g1,cl_hdd_0_26,w03,4000,5000,2,-1
1125,16,128,1,c220g1,cl_hdd_0_26,w03,4000,40000,0,-1
1126,16,128,1,c220g1,cl_hdd_0_26,w03,4000,40000,1,-1
1127,16,128,1,c220g1,cl_hdd_0_26,w03,4000,40000,2,-1
1128,16,128,1,c220g1,cl_hdd_0_26,w03,4000,20000,0,-1
1129,16,128,1,c220g1,cl_hdd_0_26,w03,4000,20000,1,-1
1130,16,128,1,c220g1,cl_hdd_0_26,w03,4000,20000,2,-1
1131,16,128,1,c220g1,cl_hdd_0_26,w03,4000,40000,0,-1
1132,16,128,1,c220g1,cl_hdd_0_26,w03,4000,40000,1,-1
1133,16,128,1,c220g1,cl_hdd_0_26,w03,4000,40000,2,-1
1134,16,128,1,c220g1,cl_hdd_0_26,w03,8000,0,0,31849200
1135,16,128,1,c220g1,cl_hdd_0_26,w03,8000,0,1,31689747
1136,16,128,1,c220g1,cl_hdd_0_26,w03,8000,0,2,31792201
1137,16,128,1,c220g1,cl_hdd_0_26,w03,8000,1000,0,-1
1138,16,128,1,c220g1,cl_hdd_0_26,w03,8000,1000,1,-1
1139,16,128,1,c220g1,cl_hdd_0_26,w03,8000,1000,2,-1
1140,16,128,1,c220g1,cl_hdd_0_26,w03,8000,2000,0,-1
1141,16,128,1,c220g1,cl_hdd_0_26,w03,8000,2000,1,-1
1142,16,128,1,c220g1,cl_hdd_0_26,w03,8000,2000,2,-1
1143,16,128,1,c220g1,cl_hdd_0_26,w03,8000,3000,0,-1
1144,16,128,1,c220g1,cl_hdd_0_26,w03,8000,3000,1,-1
1145,16,128,1,c220g1,cl_hdd_0_26,w03,8000,3000,2,-1
1146,16,128,1,c220g1,cl_hdd_0_26,w03,8000,4000,0,-1
1147,16,128,1,c220g1,cl_hdd_0_26,w03,8000,4000,1,-1
1148,16,128,1,c220g1,cl_hdd_0_26,w03,8000,4000,2,-1
1149,16,128,1,c220g1,cl_hdd_0_26,w03,8000,5000,0,-1
1150,16,128,1,c220g1,cl_hdd_0_26,w03,8000,5000,1,-1
1151,16,128,1,c220g1,cl_hdd_0_26,w03,8000,5000,2,-1
1152,16,128,1,c220g1,cl_hdd_0_26,w03,8000,10000,0,-1
1153,16,128,1,c220g1,cl_hdd_0_26,w03,8000,10000,1,-1
1154,16,128,1,c220g1,cl_hdd_0_26,w03,8000,10000,2,-1
1155,16,128,1,c220g1,cl_hdd_0_26,w03,8000,20000,0,-1
1156,16,128,1,c220g1,cl_hdd_0_26,w03,8000,20000,1,-1
1157,16,128,1,c220g1,cl_hdd_0_26,w03,8000,20000,2,-1
1158,16,128,1,c220g1,cl_hdd_0_26,w03,8000,40000,0,-1
1159,16,128,1,c220g1,cl_hdd_0_26,w03,8000,40000,1,-1
1160,16,128,1,c220g1,cl_hdd_0_26,w03,8000,40000,2,-1
1161,16,128,1,c220g1,cl_hdd_0_26,w03,10000,0,0,31736240
1162,16,128,1,c220g1,cl_hdd_0_26,w03,10000,0,1,31776892
1163,16,128,1,c220g1,cl_hdd_0_26,w03,10000,0,2,31576414
1164,16,128,1,c220g1,cl_hdd_0_26,w03,10000,1000,0,-1
1165,16,128,1,c220g1,cl_hdd_0_26,w03,10000,1000,1,-1
1166,16,128,1,c220g1,cl_hdd_0_26,w03,10000,1000,2,-1
1167,16,128,1,c220g1,cl_hdd_0_26,w03,10000,2000,0,-1
1168,16,128,1,c220g1,cl_hdd_0_26,w03,10000,2000,1,-1
1169,16,128,1,c220g1,cl_hdd_0_26,w03,10000,2000,2,-1
1170,16,128,1,c220g1,cl_hdd_0_26,w03,10000,3000,0,-1
1171,16,128,1,c220g1,cl_hdd_0_26,w03,10000,3000,1,-1
1172,16,128,1,c220g1,cl_hdd_0_26,w03,10000,3000,2,-1
1173,16,128,1,c220g1,cl_hdd_0_26,w03,10000,4000,0,-1
1174,16,128,1,c220g1,cl_hdd_0_26,w03,10000,4000,1,-1
1175,16,128,1,c220g1,cl_hdd_0_26,w03,10000,4000,2,-1
1176,16,128,1,c220g1,cl_hdd_0_26,w03,10000,5000,0,-1
1177,16,128,1,c220g1,cl_hdd_0_26,w03,10000,5000,1,-1
1178,16,128,1,c220g1,cl_hdd_0_26,w03,10000,5000,2,-1
1179,16,128,1,c220g1,cl_hdd_0_26,w03,10000,10000,0,-1
1180,16,128,1,c220g1,cl_hdd_0_26,w03,10000,10000,1,-1
1181,16,128,1,c220g1,cl_hdd_0_26,w03,10000,10000,2,-1
1182,16,128,1,c220g1,cl_hdd_0_26,w03,10000,20000,0,-1
1183,16,128,1,c220g1,cl_hdd_0_26,w03,10000,20000,1,-1
1184,16,128,1,c220g1,cl_hdd_0_26,w03,10000,20000,2,-1
1185,16,128,1,c220g1,cl_hdd_0_26,w03,10000,40000,0,-1
1186,16,128,1,c220g1,cl_hdd_0_26,w03,10000,40000,1,-1
1187,16,128,1,c220g1,cl_hdd_0_26,w03,10000,40000,2,-1
1188,16,128,1,c220g1,cl_hdd_0_26,w03,20000,0,0,31699084
1189,16,128,1,c220g1,cl_hdd_0_26,w03,20000,0,1,788
1190,16,128,1,c220g1,cl_hdd_0_26,w03,20000,0,2,788
1191,16,128,1,c220g1,cl_hdd_0_26,w03,20000,1000,0,-1
1192,16,128,1,c220g1,cl_hdd_0_26,w03,20000,1000,1,-1
1193,16,128,1,c220g1,cl_hdd_0_26,w03,20000,1000,2,-1
1194,16,128,1,c220g1,cl_hdd_0_26,w03,20000,2000,0,-1
1195,16,128,1,c220g1,cl_hdd_0_26,w03,20000,2000,1,-1
1196,16,128,1,c220g1,cl_hdd_0_26,w03,20000,2000,2,-1
1197,16,128,1,c220g1,cl_hdd_0_26,w03,20000,3000,0,-1
1198,16,128,1,c220g1,cl_hdd_0_26,w03,20000,3000,1,-1
1199,16,128,1,c220g1,cl_hdd_0_26,w03,20000,3000,2,-1
1200,16,128,1,c220g1,cl_hdd_0_26,w03,20000,4000,0,-1
1201,16,128,1,c220g1,cl_hdd_0_26,w03,20000,4000,1,-1
1202,16,128,1,c220g1,cl_hdd_0_26,w03,20000,4000,2,-1
1203,16,128,1,c220g1,cl_hdd_0_26,w03,20000,5000,0,-1
1204,16,128,1,c220g1,cl_hdd_0_26,w03,20000,5000,1,-1
1205,16,128,1,c220g1,cl_hdd_0_26,w03,20000,5000,2,-1
1206,16,128,1,c220g1,cl_hdd_0_26,w03,20000,10000,0,-1
1207,16,128,1,c220g1,cl_hdd_0_26,w03,20000,10000,1,-1
1208,16,128,1,c220g1,cl_hdd_0_26,w03,20000,10000,2,-1
1209,16,128,1,c220g1,cl_hdd_0_26,w03,20000,20000,0,-1
1210,16,128,1,c220g1,cl_hdd_0_26,w03,20000,20000,1,-1
1211,16,128,1,c220g1,cl_hdd_0_26,w03,20000,20000,2,-1
1212,16,128,1,c220g1,cl_hdd_0_26,w03,20000,40000,0,-1
1213,16,128,1,c220g1,cl_hdd_0_26,w03,20000,40000,1,-1
1214,16,128,1,c220g1,cl_hdd_0_26,w03,20000,40000,2,-1
1215,16,128,1,c220g1,cl_hdd_0_26,w03,30000,0,0,31500994
1216,16,128,1,c220g1,cl_hdd_0_26,w03,30000,0,1,788
1217,16,128,1,c220g1,cl_hdd_0_26,w03,30000,0,2,48930386
1218,16,128,1,c220g1,cl_hdd_0_26,w03,30000,20000,0,-1
1219,16,128,1,c220g1,cl_hdd_0_26,w03,30000,20000,1,-1
1220,16,128,1,c220g1,cl_hdd_0_26,w03,30000,20000,2,-1
1221,16,128,1,c220g1,cl_hdd_0_26,w03,30000,40000,0,-1
1222,16,128,1,c220g1,cl_hdd_0_26,w03,30000,40000,1,-1
1223,16,128,1,c220g1,cl_hdd_0_26,w03,30000,40000,2,-1
1224,16,128,1,c220g1,cl_hdd_0_26,w03,30000,80000,0,-1
1225,16,128,1,c220g1,cl_hdd_0_26,w03,30000,80000,1,-1
1226,16,128,1,c220g1,cl_hdd_0_26,w03,30000,80000,2,-1
1227,16,128,100,c220g1,cl_hdd_0_26,w68,200,0,0,2193487
1228,16,128,100,c220g1,cl_hdd_0_26,w68,200,0,1,2190988
1229,16,128,100,c220g1,cl_hdd_0_26,w68,200,0,2,2193461
1230,16,128,100,c220g1,cl_hdd_0_26,w68,200,500,0,-1
1231,16,128,100,c220g1,cl_hdd_0_26,w68,200,500,1,-1
1232,16,128,100,c220g1,cl_hdd_0_26,w68,200,500,2,-1
1233,16,128,100,c220g1,cl_hdd_0_26,w68,200,700,0,-1
1234,16,128,100,c220g1,cl_hdd_0_26,w68,200,700,1,-1
1235,16,128,100,c220g1,cl_hdd_0_26,w68,200,700,2,-1
1236,16,128,100,c220g1,cl_hdd_0_26,w68,200,1000,0,-1
1237,16,128,100,c220g1,cl_hdd_0_26,w68,200,1000,1,-1
1238,16,128,100,c220g1,cl_hdd_0_26,w68,200,1000,2,-1
1239,16,128,100,c220g1,cl_hdd_0_26,w68,200,2000,0,-1
1240,16,128,100,c220g1,cl_hdd_0_26,w68,200,2000,1,-1
1241,16,128,100,c220g1,cl_hdd_0_26,w68,200,2000,2,-1
1242,16,128,100,c220g1,cl_hdd_0_26,w68,500,0,0,1852456
1243,16,128,100,c220g1,cl_hdd_0_26,w68,500,0,1,1798619
1244,16,128,100,c220g1,cl_hdd_0_26,w68,500,0,2,1763904
1245,16,128,100,c220g1,cl_hdd_0_26,w68,500,300,0,1026
1246,16,128,100,c220g1,cl_hdd_0_26,w68,500,300,1,1747908
1247,16,128,100,c220g1,cl_hdd_0_26,w68,500,300,2,1026
1248,16,128,100,c220g1,cl_hdd_0_26,w68,500,500,0,-1
1249,16,128,100,c220g1,cl_hdd_0_26,w68,500,500,1,-1
1250,16,128,100,c220g1,cl_hdd_0_26,w68,500,500,2,-1
1251,16,128,100,c220g1,cl_hdd_0_26,w68,500,1000,0,-1
1252,16,128,100,c220g1,cl_hdd_0_26,w68,500,1000,1,-1
1253,16,128,100,c220g1,cl_hdd_0_26,w68,500,1000,2,-1
1254,16,128,100,c220g1,cl_hdd_0_26,w68,500,1500,0,-1
1255,16,128,100,c220g1,cl_hdd_0_26,w68,500,1500,1,-1
1256,16,128,100,c220g1,cl_hdd_0_26,w68,500,1500,2,-1
1257,16,128,100,c220g1,cl_hdd_0_26,w68,500,2000,0,-1
1258,16,128,100,c220g1,cl_hdd_0_26,w68,500,2000,1,-1
1259,16,128,100,c220g1,cl_hdd_0_26,w68,500,2000,2,-1
1260,16,128,100,c220g1,cl_hdd_0_26,w68,500,2500,0,-1
1261,16,128,100,c220g1,cl_hdd_0_26,w68,500,2500,1,-1
1262,16,128,100,c220g1,cl_hdd_0_26,w68,500,2500,2,-1
1263,16,128,100,c220g1,cl_hdd_0_26,w68,500,4000,0,-1
1264,16,128,100,c220g1,cl_hdd_0_26,w68,500,4000,1,-1
1265,16,128,100,c220g1,cl_hdd_0_26,w68,500,4000,2,-1
1266,16,128,100,c220g1,cl_hdd_0_26,w68,1000,0,0,1522142
1267,16,128,100,c220g1,cl_hdd_0_26,w68,1000,0,1,1534669
1268,16,128,100,c220g1,cl_hdd_0_26,w68,1000,0,2,1519660
1269,16,128,100,c220g1,cl_hdd_0_26,w68,1000,500,0,-1
1270,16,128,100,c220g1,cl_hdd_0_26,w68,1000,500,1,-1
1271,16,128,100,c220g1,cl_hdd_0_26,w68,1000,500,2,-1
1272,16,128,100,c220g1,cl_hdd_0_26,w68,1000,1000,0,-1
1273,16,128,100,c220g1,cl_hdd_0_26,w68,1000,1000,1,-1
1274,16,128,100,c220g1,cl_hdd_0_26,w68,1000,1000,2,-1
1275,16,128,100,c220g1,cl_hdd_0_26,w68,1000,2000,0,-1
1276,16,128,100,c220g1,cl_hdd_0_26,w68,1000,2000,1,-1
1277,16,128,100,c220g1,cl_hdd_0_26,w68,1000,2000,2,-1
1278,16,128,100,c220g1,cl_hdd_0_26,w68,1000,3000,0,-1
1279,16,128,100,c220g1,cl_hdd_0_26,w68,1000,3000,1,-1
1280,16,128,100,c220g1,cl_hdd_0_26,w68,1000,3000,2,-1
1281,16,128,100,c220g1,cl_hdd_0_26,w68,1000,4000,0,-1
1282,16,128,100,c220g1,cl_hdd_0_26,w68,1000,4000,1,-1
1283,16,128,100,c220g1,cl_hdd_0_26,w68,1000,4000,2,-1
1284,16,128,100,c220g1,cl_hdd_0_26,w68,1000,5000,0,-1
1285,16,128,100,c220g1,cl_hdd_0_26,w68,1000,5000,1,-1
1286,16,128,100,c220g1,cl_hdd_0_26,w68,1000,5000,2,-1
1287,16,128,100,c220g1,cl_hdd_0_26,w68,1500,0,0,2198568
1288,16,128,100,c220g1,cl_hdd_0_26,w68,1500,0,1,2198623
1289,16,128,100,c220g1,cl_hdd_0_26,w68,1500,0,2,2283015
1290,16,128,100,c220g1,cl_hdd_0_26,w68,1500,500,0,-1
1291,16,128,100,c220g1,cl_hdd_0_26,w68,1500,500,1,-1
1292,16,128,100,c220g1,cl_hdd_0_26,w68,1500,500,2,-1
1293,16,128,100,c220g1,cl_hdd_0_26,w68,1500,1000,0,-1
1294,16,128,100,c220g1,cl_hdd_0_26,w68,1500,1000,1,-1
1295,16,128,100,c220g1,cl_hdd_0_26,w68,1500,1000,2,-1
1296,16,128,100,c220g1,cl_hdd_0_26,w68,1500,2000,0,-1
1297,16,128,100,c220g1,cl_hdd_0_26,w68,1500,2000,1,-1
1298,16,128,100,c220g1,cl_hdd_0_26,w68,1500,2000,2,-1
1299,16,128,100,c220g1,cl_hdd_0_26,w68,1500,4000,0,-1
1300,16,128,100,c220g1,cl_hdd_0_26,w68,1500,4000,1,-1
1301,16,128,100,c220g1,cl_hdd_0_26,w68,1500,4000,2,-1
1302,16,128,100,c220g1,cl_hdd_0_26,w68,5000,0,0,1354234
1303,16,128,100,c220g1,cl_hdd_0_26,w68,5000,0,1,1359041
1304,16,128,100,c220g1,cl_hdd_0_26,w68,5000,0,2,1332047
1305,16,128,100,c220g1,cl_hdd_0_26,w20,5000,0,0,7138539
1306,16,128,100,c220g1,cl_hdd_0_26,w20,5000,0,1,7038325
1307,16,128,100,c220g1,cl_hdd_0_26,w20,5000,0,2,6925569
1308,16,128,100,c220g1,cl_hdd_0_26,w20,5000,50000,0,-1
1309,16,128,100,c220g1,cl_hdd_0_26,w20,5000,50000,1,-1
1310,16,128,100,c220g1,cl_hdd_0_26,w20,5000,50000,2,-1
1311,16,128,100,c220g1,cl_hdd_0_26,w20,5000,100000,0,-1
1312,16,128,100,c220g1,cl_hdd_0_26,w20,5000,100000,1,-1
1313,16,128,100,c220g1,cl_hdd_0_26,w20,5000,100000,2,-1
1314,16,128,100,c220g1,cl_hdd_0_26,w20,5000,150000,0,-1
1315,16,128,100,c220g1,cl_hdd_0_26,w20,5000,150000,1,-1
1316,16,128,100,c220g1,cl_hdd_0_26,w20,5000,150000,2,-1
1317,16,128,100,c220g1,cl_hdd_0_26,w20,10000,0,0,790
1318,16,128,100,c220g1,cl_hdd_0_26,w20,10000,0,1,6513863
1319,16,128,100,c220g1,cl_hdd_0_26,w20,10000,0,2,6292834
1320,16,128,100,c220g1,cl_hdd_0_26,w20,10000,50000,0,-1
1321,16,128,100,c220g1,cl_hdd_0_26,w20,10000,50000,1,-1
1322,16,128,100,c220g1,cl_hdd_0_26,w20,10000,50000,2,-1
1323,16,128,100,c220g1,cl_hdd_0_26,w20,10000,100000,0,-1
1324,16,128,100,c220g1,cl_hdd_0_26,w20,10000,100000,1,-1
1325,16,128,100,c220g1,cl_hdd_0_26,w20,10000,100000,2,-1
1326,16,128,100,c220g1,cl_hdd_0_26,w20,10000,150000,0,-1
1327,16,128,100,c220g1,cl_hdd_0_26,w20,10000,150000,1,-1
1328,16,128,100,c220g1,cl_hdd_0_26,w20,10000,150000,2,-1
1329,16,128,100,c220g1,cl_hdd_0_26,w20,15000,0,0,790
1330,16,128,100,c220g1,cl_hdd_0_26,w20,15000,0,1,790
1331,16,128,100,c220g1,cl_hdd_0_26,w20,15000,0,2,790
1332,16,128,100,c220g1,cl_hdd_0_26,w20,15000,50000,0,-1
1333,16,128,100,c220g1,cl_hdd_0_26,w20,15000,50000,1,-1
1334,16,128,100,c220g1,cl_hdd_0_26,w20,15000,50000,2,-1
1335,16,128,100,c220g1,cl_hdd_0_26,w20,15000,100000,0,-1
1336,16,128,100,c220g1,cl_hdd_0_26,w20,15000,100000,1,-1
1337,16,128,100,c220g1,cl_hdd_0_26,w20,15000,100000,2,-1
1338,16,128,100,c220g1,cl_hdd_0_26,w20,15000,150000,0,-1
1339,16,128,100,c220g1,cl_hdd_0_26,w20,15000,150000,1,-1
1340,16,128,100,c220g1,cl_hdd_0_26,w20,15000,150000,2,-1
1341,16,128,100,c220g1,cl_hdd_0_26,w20,20000,0,0,6175604
1342,16,128,100,c220g1,cl_hdd_0_26,w20,20000,0,1,790
1343,16,128,100,c220g1,cl_hdd_0_26,w20,20000,0,2,790
1344,16,128,100,c220g1,cl_hdd_0_26,w20,20000,50000,0,-1
1345,16,128,100,c220g1,cl_hdd_0_26,w20,20000,50000,1,-1
1346,16,128,100,c220g1,cl_hdd_0_26,w20,20000,50000,2,-1
1347,16,128,100,c220g1,cl_hdd_0_26,w20,20000,100000,0,-1
1348,16,128,100,c220g1,cl_hdd_0_26,w20,20000,100000,1,-1
1349,16,128,100,c220g1,cl_hdd_0_26,w20,20000,100000,2,-1
1350,16,128,100,c220g1,cl_hdd_0_26,w20,20000,150000,0,-1
1351,16,128,100,c220g1,cl_hdd_0_26,w20,20000,150000,1,-1
1352,16,128,100,c220g1,cl_hdd_0_26,w20,20000,150000,2,-1
1353,16,128,100,c220g1,cl_hdd_0_26,w97,2000,0,0,1205324
1354,16,128,100,c220g1,cl_hdd_0_26,w97,2000,0,1,1202744
1355,16,128,100,c220g1,cl_hdd_0_26,w97,2000,0,2,1180516
1356,16,128,100,c220g1,cl_hdd_0_26,w97,2000,1000,0,-1
1357,16,128,100,c220g1,cl_hdd_0_26,w97,2000,1000,1,-1
1358,16,128,100,c220g1,cl_hdd_0_26,w97,2000,1000,2,-1
1359,16,128,100,c220g1,cl_hdd_0_26,w97,2000,2000,0,-1
1360,16,128,100,c220g1,cl_hdd_0_26,w97,2000,2000,1,-1
1361,16,128,100,c220g1,cl_hdd_0_26,w97,2000,2000,2,-1
1362,16,128,100,c220g1,cl_hdd_0_26,w97,2000,4000,0,-1
1363,16,128,100,c220g1,cl_hdd_0_26,w97,2000,4000,1,-1
1364,16,128,100,c220g1,cl_hdd_0_26,w97,2000,4000,2,-1
1365,16,128,100,c220g1,cl_hdd_0_26,w97,2000,8000,0,-1
1366,16,128,100,c220g1,cl_hdd_0_26,w97,2000,8000,1,-1
1367,16,128,100,c220g1,cl_hdd_0_26,w97,2000,8000,2,-1
1368,16,128,100,c220g1,cl_hdd_0_26,w97,2000,16000,0,-1
1369,16,128,100,c220g1,cl_hdd_0_26,w97,2000,16000,1,-1
1370,16,128,100,c220g1,cl_hdd_0_26,w97,2000,16000,2,-1
1371,16,128,100,c220g1,cl_hdd_0_26,w97,2000,32000,0,-1
1372,16,128,100,c220g1,cl_hdd_0_26,w97,2000,32000,1,-1
1373,16,128,100,c220g1,cl_hdd_0_26,w97,2000,32000,2,-1
1374,16,128,100,c220g1,cl_hdd_0_26,w97,3000,0,0,789
1375,16,128,100,c220g1,cl_hdd_0_26,w97,3000,0,1,1166257
1376,16,128,100,c220g1,cl_hdd_0_26,w97,3000,0,2,1149131
1377,16,128,100,c220g1,cl_hdd_0_26,w97,3000,1000,0,-1
1378,16,128,100,c220g1,cl_hdd_0_26,w97,3000,1000,1,-1
1379,16,128,100,c220g1,cl_hdd_0_26,w97,3000,1000,2,-1
1380,16,128,100,c220g1,cl_hdd_0_26,w97,3000,2000,0,-1
1381,16,128,100,c220g1,cl_hdd_0_26,w97,3000,2000,1,-1
1382,16,128,100,c220g1,cl_hdd_0_26,w97,3000,2000,2,-1
1383,16,128,100,c220g1,cl_hdd_0_26,w97,3000,4000,0,-1
1384,16,128,100,c220g1,cl_hdd_0_26,w97,3000,4000,1,-1
1385,16,128,100,c220g1,cl_hdd_0_26,w97,3000,4000,2,-1
1386,16,128,100,c220g1,cl_hdd_0_26,w97,3000,8000,0,-1
1387,16,128,100,c220g1,cl_hdd_0_26,w97,3000,8000,1,-1
1388,16,128,100,c220g1,cl_hdd_0_26,w97,3000,8000,2,-1
1389,16,128,100,c220g1,cl_hdd_0_26,w97,3000,16000,0,-1
1390,16,128,100,c220g1,cl_hdd_0_26,w97,3000,16000,1,-1
1391,16,128,100,c220g1,cl_hdd_0_26,w97,3000,16000,2,-1
1392,16,128,100,c220g1,cl_hdd_0_26,w97,3000,32000,0,-1
1393,16,128,100,c220g1,cl_hdd_0_26,w97,3000,32000,1,-1
1394,16,128,100,c220g1,cl_hdd_0_26,w97,3000,32000,2,-1
1395,16,128,100,c220g1,cl_hdd_0_26,w97,4000,0,0,1615549
1396,16,128,100,c220g1,cl_hdd_0_26,w97,4000,0,1,1607812
1397,16,128,100,c220g1,cl_hdd_0_26,w97,4000,0,2,1607701
1398,16,128,100,c220g1,cl_hdd_0_26,w97,4000,1000,0,-1
1399,16,128,100,c220g1,cl_hdd_0_26,w97,4000,1000,1,-1
1400,16,128,100,c220g1,cl_hdd_0_26,w97,4000,1000,2,-1
1401,16,128,100,c220g1,cl_hdd_0_26,w97,4000,2000,0,-1
1402,16,128,100,c220g1,cl_hdd_0_26,w97,4000,2000,1,-1
1403,16,128,100,c220g1,cl_hdd_0_26,w97,4000,2000,2,-1
1404,16,128,100,c220g1,cl_hdd_0_26,w97,4000,4000,0,-1
1405,16,128,100,c220g1,cl_hdd_0_26,w97,4000,4000,1,-1
1406,16,128,100,c220g1,cl_hdd_0_26,w97,4000,4000,2,-1
1407,16,128,100,c220g1,cl_hdd_0_26,w97,4000,8000,0,-1
1408,16,128,100,c220g1,cl_hdd_0_26,w97,4000,8000,1,-1
1409,16,128,100,c220g1,cl_hdd_0_26,w97,4000,8000,2,-1
1410,16,128,100,c220g1,cl_hdd_0_26,w97,4000,16000,0,-1
1411,16,128,100,c220g1,cl_hdd_0_26,w97,4000,16000,1,-1
1412,16,128,100,c220g1,cl_hdd_0_26,w97,4000,16000,2,-1
1413,16,128,100,c220g1,cl_hdd_0_26,w97,4000,32000,0,-1
1414,16,128,100,c220g1,cl_hdd_0_26,w97,4000,32000,1,-1
1415,16,128,100,c220g1,cl_hdd_0_26,w97,4000,32000,2,-1
1416,16,128,100,c220g1,cl_hdd_0_26,w97,8000,0,0,1584343
1417,16,128,100,c220g1,cl_hdd_0_26,w97,8000,0,1,1584520
1418,16,128,100,c220g1,cl_hdd_0_26,w97,8000,0,2,1584692
1419,16,128,100,c220g1,cl_hdd_0_26,w97,8000,1000,0,-1
1420,16,128,100,c220g1,cl_hdd_0_26,w97,8000,1000,1,-1
1421,16,128,100,c220g1,cl_hdd_0_26,w97,8000,1000,2,-1
1422,16,128,100,c220g1,cl_hdd_0_26,w97,8000,2000,0,-1
1423,16,128,100,c220g1,cl_hdd_0_26,w97,8000,2000,1,-1
1424,16,128,100,c220g1,cl_hdd_0_26,w97,8000,2000,2,-1
1425,16,128,100,c220g1,cl_hdd_0_26,w97,8000,4000,0,-1
1426,16,128,100,c220g1,cl_hdd_0_26,w97,8000,4000,1,-1
1427,16,128,100,c220g1,cl_hdd_0_26,w97,8000,4000,2,-1
1428,16,128,100,c220g1,cl_hdd_0_26,w97,8000,8000,0,-1
1429,16,128,100,c220g1,cl_hdd_0_26,w97,8000,8000,1,-1
1430,16,128,100,c220g1,cl_hdd_0_26,w97,8000,8000,2,-1
1431,16,128,100,c220g1,cl_hdd_0_26,w97,8000,16000,0,-1
1432,16,128,100,c220g1,cl_hdd_0_26,w97,8000,16000,1,-1
1433,16,128,100,c220g1,cl_hdd_0_26,w97,8000,16000,2,-1
1434,16,128,100,c220g1,cl_hdd_0_26,w97,8000,32000,0,-1
1435,16,128,100,c220g1,cl_hdd_0_26,w97,8000,32000,1,-1
1436,16,128,100,c220g1,cl_hdd_0_26,w97,8000,32000,2,-1
1437,16,128,100,c220g1,cl_hdd_0_26,w97,10000,0,0,1215622
1438,16,128,100,c220g1,cl_hdd_0_26,w97,10000,0,1,1301323
1439,16,128,100,c220g1,cl_hdd_0_26,w97,10000,0,2,1274559
1440,16,128,100,c220g1,cl_hdd_0_26,w97,10000,1000,0,-1
1441,16,128,100,c220g1,cl_hdd_0_26,w97,10000,1000,1,-1
1442,16,128,100,c220g1,cl_hdd_0_26,w97,10000,1000,2,-1
1443,16,128,100,c220g1,cl_hdd_0_26,w97,10000,2000,0,-1
1444,16,128,100,c220g1,cl_hdd_0_26,w97,10000,2000,1,-1
1445,16,128,100,c220g1,cl_hdd_0_26,w97,10000,2000,2,-1
1446,16,128,100,c220g1,cl_hdd_0_26,w97,10000,4000,0,-1
1447,16,128,100,c220g1,cl_hdd_0_26,w97,10000,4000,1,-1
1448,16,128,100,c220g1,cl_hdd_0_26,w97,10000,4000,2,-1
1449,16,128,100,c220g1,cl_hdd_0_26,w97,10000,8000,0,-1
1450,16,128,100,c220g1,cl_hdd_0_26,w97,10000,8000,1,-1
1451,16,128,100,c220g1,cl_hdd_0_26,w97,10000,8000,2,-1
1452,16,128,100,c220g1,cl_hdd_0_26,w97,10000,16000,0,-1
1453,16,128,100,c220g1,cl_hdd_0_26,w97,10000,16000,1,-1
1454,16,128,100,c220g1,cl_hdd_0_26,w97,10000,16000,2,-1
1455,16,128,100,c220g1,cl_hdd_0_26,w97,10000,32000,0,-1
1456,16,128,100,c220g1,cl_hdd_0_26,w97,10000,32000,1,-1
1457,16,128,100,c220g1,cl_hdd_0_26,w97,10000,32000,2,-1
1458,16,128,100,c220g1,cl_hdd_0_26,w97,12000,0,0,1259860
1459,16,128,100,c220g1,cl_hdd_0_26,w97,12000,0,1,1250034
1460,16,128,100,c220g1,cl_hdd_0_26,w97,12000,0,2,1242793
1461,16,128,100,c220g1,cl_hdd_0_26,w97,12000,4000,0,-1
1462,16,128,100,c220g1,cl_hdd_0_26,w97,12000,4000,1,-1
